scheme_code,scheme_name,aum_cr
147406,Shriram Balanced Advantage Fund - Direct Growth,3.48
145820,Shriram ELSS Tax Saver Fund,41.54
145822,Shriram ELSS Tax Saver Fund - Direct,0.37
145819,Shriram ELSS Tax Saver Fund - Direct Growth,7.07
144902,Shriram Flexi Cap Fund,121.89
144906,Shriram Flexi Cap Fund - Direct,0.09
144905,Shriram Flexi Cap Fund - Direct Growth,14.74
153036,Shriram Liquid Fund,82.43
152052,Shriram Multi Asset Allocation Fund,124.0
152051,Shriram Multi Asset Allocation Fund - Direct Growth,13.43
153077,Shriram Multi Sector Rotation Fund,179.31
152741,Shriram Nifty 1D Rate Liquid ETF,35.13
150558,Shriram Overnight Fund,50.25
150562,Shriram Overnight Fund -  Direct Growth,124.04
150561,Shriram Overnight Fund - Direct Daily IDCW,1.0
150567,Shriram Overnight Fund - Direct Monthly IDCW,0.01
153283,Shriram Unclaimed IDCW Stable Scheme Liquid Fund,0.05
149599,Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund),1953.02
149600,Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund)- Monthly Income Distribution CUM Capital Withdrawal,151.8
149552,Sundaram Arbitrage Fund (Formerly Know as Principal Arbitrage Fund),199.68
149551,Sundaram Arbitrage Fund (Formerly Known as Principal Arbitrage Fund),1.45
149715,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund),1507.75
149716,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option,73.85
100784,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund),167.62
152678,Sundaram Business Cycle Fund,1663.57
112868,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund),18.79
103743,Sundaram Consumption Fund (Formerly Known as Sundaram Rural and Consumption Fund,82.46
102142,Sundaram Consumption Fund(Formerly Known as Sundaram Rural and Consumption Fund,1346.77
100786,Sundaram Corporate Bond Fund,289.69
149697,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund),807.7
149698,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Income Distribution CUM Capital Withdrawal Plan,62.1
149572,Sundaram ELSS Tax Saver Fund,19.61
149569,Sundaram ELSS Tax Saver Fund Regular Growth,1275.75
149674,Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund),946.38
149675,Sundaram Equity Savings Fund (Formerly Known as Principal Equity Savings Fund)- Income Distribution CUM Capital Withdrawal (IDCW),16.36
109059,Sundaram Financial Services Opportunities Fund,1316.41
150570,Sundaram Flexicap Fund,12.47
150571,Sundaram Flexicap Fund Direct Growth,131.36
150568,Sundaram Flexicap Fund Regular Growth,1947.82
149532,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund),939.05
149531,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW),54.15
106370,Sundaram Global Brand Theme-Equity Active FOF,114.17
119602,Sundaram Global Brand Theme-Equity Active FOF - Direct Growth,13.36
119601,Sundaram Global Brand Theme-Equity Active FOF - Direct IDCW,0.9
129213,Sundaram Infrastructure Advantage Fund,925.02
148506,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund),141.83
148504,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund),2892.64
105000,Sundaram Large and Midcap,214.03
105001,Sundaram Large and Midcap Fund,5397.44
149660,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),893.16
139709,Sundaram Long Term Micro Cap Tax Advantage Fund Series III,75.41
139992,Sundaram Long Term Micro Cap Tax Advantage Fund Series IV,34.93
141139,Sundaram Long Term Micro Cap Tax Advantage Fund Series V,29.31
141565,Sundaram Long Term Micro Cap Tax Advantage Fund Series VI,35.09
135684,Sundaram Long Term Tax Advantage Fund Series II,12.44
142151,Sundaram Long Term Tax Advantage Fund Series III,32.38
143077,Sundaram Long Term Tax Advantage Fund Series IV,21.87
149519,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund),217.41
149521,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW),7.46
100603,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund),39.84
101539,Sundaram Mid Cap Fund,11529.1
145042,Sundaram Money Market Fund,203.62
152311,Sundaram Multi Asset Allocation Fund,2610.92
149667,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund),2421.47
149666,Sundaram Multi Cap Fund (Formerly Known as Principal Multi Cap Growth Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW),160.41
153667,Sundaram Multi-Factor Fund,620.48
153669,Sundaram Multi-Factor Fund - Direct,49.98
149481,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund),47.65
149480,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,2.05
146959,Sundaram Overnight Fund,139.89
144838,Sundaram Services Fund,4036.91
149585,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund),123.04
149586,Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW),6.65
100795,Sundaram Small Cap Fund,3076.09
149535,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund),995.57
149537,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) - Income Distribution CUM Capital Withdrawal Option (IDCW),43.7
101853,Sundaram Value Fund,1422.01
145726,TATA Arbitrage Fund,5.4
146009,TATA Balanced Advantage Fund,49.87
135791,TATA Banking & Financial Services Fund,26.39
150694,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND,257.86
135799,TATA Digital India Fund,69.59
101609,TATA Equity Savings Fund,7.8
144545,TATA Flexi Cap Fund,61.57
147756,TATA Focused Fund,36.68
135803,TATA India Consumer Fund,47.39
135811,TATA India Pharma & Healthcare Fund,26.28
101852,TATA Infrastructure Fund,309.52
146979,TATA Overnight Fund,0.13
135818,TATA Resources & Energy Fund,9.45
145210,TATA Small Cap Fund,53.4
146073,TATA Ultra Short Term Fund,0.49
149798,TRUST MF OVERNIGHT FUND,14.26
153805,TRUSTMF ARBITRAGE FUND,5.74
148655,TRUSTMF BANKING & PSU FUND,20.3
148656,TRUSTMF BANKING & PSU FUND - DIRECT GROWTH,112.82
151322,TRUSTMF CORPORATE BOND FUND,7.49
151617,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS),44.03
152582,TRUSTMF Flexi Cap Fund,595.28
148834,TRUSTMF Liquid Fund,81.89
150511,TRUSTMF MONEY MARKET FUND,41.53
153645,TRUSTMF MULTI CAP FUND,137.5
152938,TRUSTMF SMALL CAP FUND,500.49
149073,TRUSTMF Short Duration Fund,20.51
100414,Tata Aggressive Hybrid Fund,3422.73
145723,Tata Arbitrage Fund,5143.84
153425,Tata BSE Quality Index Fund,32.04
153134,Tata BSE Select Business Groups Index Fund,27.59
153132,Tata BSE Select Business Groups Index Fund - Direct Growth,179.2
153135,Tata BSE Select Business Groups Index Fund - Direct IDCW Reinvestment,0.43
146007,Tata Balanced Advantage Fund,8064.21
135794,Tata Banking And Financial Services Fund,2076.82
149068,Tata Business Cycle Fund,2583.75
101491,Tata Childrens Fund,350.34
149351,Tata Corporate Bond Fund,559.9
135797,Tata Digital India Fund,5384.71
148948,Tata Dividend Yield Fund,900.68
100474,Tata ELSS Fund,3478.57
101906,Tata Equity Savings Fund,194.79
101833,Tata Ethical Fund,2293.73
144548,Tata Flexi Cap Fund,3086.61
149003,Tata Floating Rate Fund,88.89
147760,Tata Focused Fund,1668.39
101049,Tata Gilt Securities Fund,660.3
152290,Tata Gold ETF Fund of Fund,130.74
152284,Tata Gold Exchange Traded Fund,972.6
150537,Tata Housing Opportunities Fund,489.72
153511,Tata Income Plus Arbitrage Active FOF,88.38
135804,Tata India Consumer Fund,1944.02
153059,Tata India Innovation Fund,1639.68
153055,Tata India Innovation Fund- Direct Growth,109.2
153056,Tata India Innovation Fund- Direct IDCW Reinvestment,0.85
135812,Tata India Pharma & Healthcare Fund,890.71
101766,Tata Infrastructure Fund,1499.06
101823,Tata Large & Mid Cap Fund,7628.34
100475,Tata Large Cap Fund,2239.64
153688,Tata Liquid Fund,3188.34
102328,Tata Mid Cap Fund,4443.71
101986,Tata Money Market Fund,5595.91
148051,Tata Multi Asset Allocation Fund,3675.41
151235,Tata Multicap Fund,2907.75
145801,Tata Nifty 50 Exchange Traded Fund,717.43
101659,Tata Nifty 50 Index Fund,306.19
152560,Tata Nifty Auto Index Fund,34.01
152954,Tata Nifty Capital Markets Index Fund,173.81
152574,Tata Nifty Financial Services Index Fund,43.27
151303,Tata Nifty G SEc Dec 2026 Index Fund,0.05
151306,Tata Nifty G Sec Dec 2026 Index Fund,18.4
151275,Tata Nifty G-Sec Dec 2029 Index Fund,45.57
150345,Tata Nifty India Digital ETF Fund of Fund,32.28
149959,Tata Nifty India Digital Exchange Traded Fund,171.24
152746,Tata Nifty India Tourism Index Fund,157.44
152742,Tata Nifty India Tourism Index Fund - Direct,179.1
152567,Tata Nifty MidSmall Healthcare Index Fund,40.61
153580,Tata Nifty Midcap 150 Index Fund,74.57
150741,Tata Nifty Midcap 150 Momentum 50 Index Fund,205.89
147614,Tata Nifty Private Bank Exchange Traded Fund,11.67
152573,Tata Nifty Realty Index Fund,19.72
150330,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund,180.32
152838,Tata Nifty200 Alpha 30 Index Fund,95.49
152833,Tata Nifty200 Alpha 30 Index Fund - Direct,122.02
152592,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund,63.11
152596,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund,35.31
146977,Tata Overnight Fund,649.15
135815,Tata Resources & Energy Fund,813.02
115942,Tata Retirement Savings Fund - Progressive Plan,1823.27
115944,Tata Retirement Savings Fund- Conservative Plan,139.42
115943,Tata Retirement Savings Fund- Moderate Plan,1833.6
101746,Tata S&P BSE Sensex Index Fund,99.89
101548,Tata Short Term Bond Fund,771.18
152297,Tata Silver ETF Fund of Fund,109.91
152285,Tata Silver Exchange Traded Fund,361.72
145208,Tata Small Cap Fund,7676.07
103159,Tata Treasury Advantage Fund,701.45
146070,Tata Ultra Short Term Fund,1741.41
112218,Tata Value Fund,6465.38
117312,Taurus Banking & Financial Services Fund,8.16
100480,Taurus ELSS Tax Saver Fund,67.49
111903,Taurus Ethical Fund,175.59
100476,Taurus Flexi Cap Fund,348.09
105417,Taurus Infrastructure Fund,7.6
101209,Taurus Large Cap Fund,48.54
100477,Taurus Mid Cap Fund,126.01
112948,Taurus Nifty 50 Index Fund,2.35
100496,Templeton India Value Fund,1833.08
118494,Templeton India Value Fund - Direct,413.7
103026,UTI,2360.04
146388,UTI - BSE Sensex Next 50 Exchange Traded Fund,27.13
100669,UTI - Flexi Cap Fund,18337.61
145287,UTI - Floater Fund,340.74
102510,UTI - GILT FUND,258.48
102512,UTI - GILT FUND - Discontinued PF Plan,21.94
102514,UTI - GILT FUND - Discontinued PF Plan Prescribed Date Auto Redemption Option,0.07
102511,UTI - GILT FUND -Discontinued PF Plan,1.68
120682,UTI - MNC Fund,2374.01
101834,UTI - Master Equity Plan Unit Scheme,2963.38
100814,UTI - Overnight  Fund,1043.9
100646,UTI - Unit Linked Insurance Plan,5235.88
120784,UTI - Unit Linked Insurance Plan- Direct,154.88
100684,UTI Aggressive Hybrid Fund,5863.74
106183,UTI Annual Interval Fund - I,16.97
106185,UTI Annual Interval Fund - I - ( Instn,0.26
104075,UTI Arbitrage Fund,3124.2
151763,UTI BSE Housing Index Fund,11.46
149880,UTI BSE Low Volatility Index Fund,282.33
135321,UTI BSE Sensex ETF,49897.18
149802,UTI BSE Sensex Index Fund,86.19
151882,UTI Balanced Advantage Fund,2784.2
140116,UTI Banking & PSU Fund,222.74
102401,UTI Banking and Financial Services Fund,1126.14
151184,UTI CRISIL SDL Maturity April 2033 Index Fund,107.26
151238,UTI CRISIL SDL Maturity June 2027 Index Fund,34.77
102267,UTI Children's Equity Fund,1086.37
100678,UTI Children's Hybrid Fund,4298.09
102533,UTI Conservative Hybrd Fund,2.01
102534,UTI Conservative Hybrid Fund,1562.71
144337,UTI Corporate Bond Fund,460.9
117981,UTI Credit Risk Fund,228.16
103025,UTI Dividend Yield Fund,1544.58
133852,UTI Dynamic Bond Fund,336.04
100821,UTI ELSS Tax Saver Fund,3378.24
144484,UTI Equity Savings Fund,530.27
150832,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days),119.33
150831,UTI Fixed Term Income Fund - Series XXXV-I (1260 days),0.03
150967,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days),69.32
151339,UTI Fixed Term Income Fund - Series XXXV-III (1176 Days),23.66
151483,UTI Fixed Term Income Fund Series XXXVI - I (1574 Days),15.14
100668,UTI Flexi Cap Fund,7410.79
145289,UTI Floater Fund,1.18
149090,UTI Focused Fund,2414.77
105463,UTI GOLD Exchange Traded Fund,1508.69
102509,UTI Gilt Fund,10.63
150419,UTI Gilt Fund with 10 year Constant Duration,56.19
150715,UTI Gold ETF Fund of Fund,202.84
100807,UTI Healthcare Fund,978.34
153441,UTI Income Plus Arbitrage Active Fund of Fund,111.03
106425,UTI India Consumer Fund,698.0
102396,UTI Infrastructure Fund,2173.94
152086,UTI Innovation Fund,795.47
100664,UTI Large & Mid Cap Fund,4506.07
100651,UTI Large Cap Fund,11614.33
133973,UTI Liquid Fund,11.05
151531,UTI Long Duration Fund,93.84
102545,UTI Low Duration Fund,1656.9
102539,UTI Low Duration Fund - Discontinued,14.32
102538,UTI Low Duration Fund - Discontinued - Annaul,0.16
105578,UTI Low Duration Fund - Discontinued - Periodic,2.79
102541,UTI Low Duration Fund - Discontinued - Quarterly,0.69
105659,UTI Low Duration Fund - Discontinued Flexi,0.63
105670,UTI Low Duration Fund - Discontinued Monthly,0.08
139236,UTI MMF,4984.22
100724,UTI MMF- Discontinued,0.32
100723,UTI MMF-Discontinued,13.46
100739,UTI MNC Fund,437.87
134500,UTI Medium Duration Fund,26.89
133869,UTI Medium to Long Duration Fund,325.96
102393,UTI Mid Cap Fund,11857.09
134972,UTI Money Market Fund,3.85
111599,UTI Multi Asset Allocation Fund,5280.96
153516,UTI Multi Cap Fund,1358.89
151363,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund,58.37
151488,UTI NIFTY SDL Plus AAA PSU Bond Apr 2028- 75:25 Index Fund,17.06
152369,UTI Nifty 10 yr Benchmark G-Sec ETF,1.06
148704,UTI Nifty 200 Momentum 30 Index Fund,2109.12
152858,UTI Nifty 200 Quality 30 Index Fund,197.68
152368,UTI Nifty 5 yr Benchmark G-Sec ETF,2.35
135320,UTI Nifty 50 ETF,63591.4
120716,UTI Nifty 50 Index Fund,23841.67
151738,UTI Nifty 500 Value 50 Index Fund,194.05
153087,UTI Nifty Alpha Low-Volatility 30 Index Fund,58.65
148173,UTI Nifty Bank ETF,3666.4
152355,UTI Nifty IT ETF,5.95
153271,UTI Nifty India Manufacturing Index Fund,18.45
152050,UTI Nifty Midcap 150 Exchange Traded Fund,9.97
153088,UTI Nifty Midcap 150 Index Fund,36.6
150312,UTI Nifty Midcap 150 Quality 50 Index Fund,107.65
153273,UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund,49.71
141665,UTI Nifty Next 50 Exchange Traded Fund,1970.32
143340,UTI Nifty Next 50 Index Fund,1225.52
152865,UTI Nifty Private Bank Index Fund,129.81
151761,UTI Nifty50 Equal Weight Index Fund,66.24
124265,UTI Overnight Fund,3.28
153205,UTI Quant Fund,1613.54
100682,UTI Retirement Fund,4490.58
134517,UTI Short Duration Fund,792.68
106383,UTI Short Duration Fund - Discontinued Regular Option,17.73
151732,UTI Silver ETF Fund of Fund,74.73
151730,UTI Silver Exchange Traded Fund,366.97
148617,UTI Small Cap Fund,4300.29
102397,UTI Transportation and Logistics Fund,164.27
134484,UTI Ultra Short Duration Fund,1822.76
112083,UTI Ultra Short Duration Fund - Discontinued - INSTN,0.64
103098,UTI Value Fund,8987.89
102012,UTI-  Liquid Cash Plan,3337.96
102008,UTI-  Liquid Cash Plan- Discontinued,2.91
102398,UTI-Transportation and Logistics  Fund,3555.62
149313,Unclaimed IDCW - Beyond 3 years (Invested in DSP Overnight Fund),14.53
149312,Unclaimed IDCW - Upto 3 years (Invested in DSP Overnight Fund),26.34
149311,Unclaimed Redemption - Beyond 3 years (Invested in DSP Overnight Fund),9.69
149310,Unclaimed Redemption - Upto 3 years (Invested in DSP Overnight Fund),5.41
153377,Unifi Dynamic Asset Allocation Fund,84.23
153376,Unifi Dynamic Asset Allocation Fund - Direct Growth,699.29
153542,Unifi Flexi Cap Fund,61.29
153543,Unifi Flexi Cap Fund - Direct Growth,75.47
153571,Unifi Liquid Fund,5.82
153570,Unifi Liquid Fund- Direct Growth,269.72
153111,Union Active Momentum Fund,428.46
148591,Union Aggressive Hybrid Fund,630.06
146294,Union Arbitrage Fund,154.67
142035,Union Balanced Advantage Fund,1303.65
152411,Union Business Cycle Fund,563.33
152217,Union Children's Fund,72.8
143239,Union Corporate Bond Fund,271.74
153822,Union Diversified Equity All Cap Active FOF,18.61
116555,Union Dynamic Bond Fund,78.69
116051,Union ELSS Tax Saver Fund,883.61
144310,Union Equity Savings Fund,117.66
151624,Union Fixed Maturity Plan - Series 13,16.58
115270,Union Flexi Cap Fund,2276.51
147490,Union Focused Fund,416.73
150406,Union Gilt Fund,82.29
153337,Union Gold ETF,147.26
153338,Union Gold ETF Fund of Fund,66.39
153573,Union Income Plus Arbitrage Active FOF,118.23
151903,Union Innovation & Opportunities Fund,1015.35
147748,Union Large & Midcap Fund,835.02
141247,Union Largecap Fund,430.43
115398,Union Liquid Fund,433.0
115401,Union Liquid Fund - Daily,2.98
115399,Union Liquid Fund - Fortnightly,0.02
115400,Union Liquid Fund - Monthly,0.13
115402,Union Liquid Fund - Weekly,0.08
153652,Union Low Duration Fund,159.63
148071,Union Midcap Fund,1467.19
149116,Union Money Market Fund,112.48
152786,Union Multi Asset Allocation Fund,764.65
150855,Union Multicap Fund,1149.64
146998,Union Overnight Fund,165.41
150552,Union Retirement Fund,170.64
153240,Union Short Duration Fund,168.45
129647,Union Small Cap Fund,1615.72
145471,Union Value Fund,329.96
152850,WhiteOak Capital Arbitrage Fund,395.99
151268,WhiteOak Capital Balanced Advantage Fund,1706.46
152133,WhiteOak Capital Balanced Hybrid Fund,180.29
152322,WhiteOak Capital Banking & Financial Services Fund,448.15
152321,WhiteOak Capital Banking & Financial Services Fund - Direct Growth,21.66
152914,WhiteOak Capital Digital Bharat Fund,339.27
150589,WhiteOak Capital ELSS Tax Saver Fund,369.92
152963,WhiteOak Capital ESG Best-In-Class Strategy Fund,65.7
153356,WhiteOak Capital Equity Savings Fund,124.33
150348,WhiteOak Capital Flexi Cap Fund,3871.84
150799,WhiteOak Capital Large Cap Fund,937.82
145963,WhiteOak Capital Liquid Fund,305.33
150583,WhiteOak Capital Mid Cap Fund,3277.13
151746,WhiteOak Capital Multi Asset Allocation Fund,2714.84
152072,WhiteOak Capital Multi Cap Fund,2010.96
152348,WhiteOak Capital Pharma and Heathcare Fund,346.04
153190,WhiteOak Capital Quality Equity Fund,573.43
152643,WhiteOak Capital Special Opportunities Fund,1010.17
152644,WhiteOak Capital Special Opportunities Fund - Direct Growth,115.09
147308,WhiteOak Capital Ultra Short Duration Fund,490.57
152225,Whiteoak Capital Large & Mid Cap Fund,1735.18
152476,Zerodha Gold ETF,432.2
153757,Zerodha Multi Asset Passive FoF - Direct,19.26
152667,Zerodha Nifty 100 ETF,65.07
152327,Zerodha Nifty 1D Rate Liquid ETF,5200.84
153811,Zerodha Nifty 8-13 Yr G-Sec ETF,10.51
152668,Zerodha Nifty Midcap 150 ETF,108.73
153837,Zerodha Nifty Smallcap 100 ETF,1.73
153413,Zerodha Silver ETF,95.11
153656,Zerodha Silver ETF FoF - Direct Growth,25.7
101070,quant Aggressive Hybrid Fund,1317.28
153428,quant Arbitrage Fund,47.17
151788,quant BFSI Fund,482.04
151758,quant Business Cycle Fund,1011.55
152256,quant Commodities Fund,231.1
152338,quant Consumption Fund,186.65
151714,quant Dynamic Asset Allocation Fund,923.5
100175,quant ELSS Tax Saver Fund,2501.45
148560,quant ESG Integration Strategy Fund,189.85
153707,quant Equity Savings Fund,9.0
109830,quant Flexi Cap Fund,3455.19
109275,quant Focused Fund,553.09
151230,quant Gilt Fund,82.81
151855,quant Healthcare Fund,246.64
106170,quant Infrastructure Fund,809.96
104515,quant Large & Mid Cap Fund,2041.19
150441,quant Large Cap Fund,2365.42
103225,quant Liquid Fund,687.46
103228,quant Liquid Fund - Monthly,2.38
103227,quant Liquid Fund - Weekly,0.37
103226,quant Liquid Fund-Daily,0.32
148510,quant Liquid Fund-Unclaimed Dividend,0.08
148513,quant Liquid Fund-Unclaimed Dividend Investor Education Plan,0.42
148511,quant Liquid Fund-Unclaimed Redemption Investor Education Plan,0.31
148512,quant Liquid Fund-Unclaimed Redemption Plan,4.36
151913,quant Manufacturing Fund,631.9
101065,quant Mid Cap Fund,3388.27
152190,quant Momentum Fund,999.68
101071,quant Multi Asset Allocation Fund,2027.74
100631,quant Multi Cap Fund,5420.91
151195,quant Overnight Fund,50.09
152413,quant PSU Fund,386.06
148923,quant Quantamental Fund,1167.37
100177,quant Small Cap Fund,8053.66
152070,quant Teck Fund,262.19
